DIGITAL_ID,AIR_QUALITY_INDEX,PM2_5,PM10,CO2_LEVEL_PPM,UV_INDEX,TEMPERATURE_C,HUMIDITY_PERCENT,NOISE_LEVEL_DB,POLLEN_COUNT,WEATHER,GREEN_SPACE_ACCESS,COMMUTE_TIME_MINUTES,POLLUTION_EXPOSURE_SCORE,ENVIRONMENTAL_RISK
103667,180,86.5,116.6,611,4.0,28.9,34,68.0,375,Rainy,Moderate,15,44.6,High
103668,197,85.1,,1076,9.6,40.1,79,95.0,401,Foggy,Poor,105,39.1,High
103669,136,21.6,205.4,928,1.9,1.8,62,64.0,53,Windy,Moderate,49,56.3,Moderate
103670,215,23.3,196.9,578,2.4,36.5,59,62.0,165,Foggy,Excellent,79,42.5,High
103671,146,81.8,175.0,510,3.8,8.6,49,65.0,352,Snowy,Moderate,7,48.7,High
103672,90,44.0,72.2,776,10.2,18.6,82,42.0,328,Cloudy,Moderate,81,70.7,Moderate
103673,105,8.1,124.5,471,5.5,27.3,43,85.0,142,Foggy,Poor,56,65.4,Moderate
103674,52,109.8,57.0,498,7.1,40.2,63,75.0,447,Cloudy,Moderate,64,67.1,Moderate
103675,100,9.7,103.2,1054,4.3,40.5,33,75.0,91,Cloudy,Moderate,96,68.2,Moderate
103676,171,91.3,111.7,1092,2.1,-0.4,47,73.0,7,Cloudy,Moderate,62,45.4,High
103677,80,83.2,184.6,460,2.5,13.2,33,75.0,251,Windy,Good,106,58.9,Moderate
103678,80,145.5,198.2,1006,8.8,34.7,75,98.0,429,Foggy,Excellent,58,48.4,High
103679,117,75.2,97.1,570,9.8,30.2,53,60.0,99,Cloudy,Moderate,115,59.1,Moderate
103680,47,14.2,13.7,413,5.4,-3.7,97,53.0,38,Cloudy,Good,38,83.9,Low
103681,205,85.0,191.0,987,3.9,17.5,31,61.0,435,Windy,Good,32,37.3,High
103682,62,127.0,46.6,1079,8.9,36.5,75,96.0,135,Sunny,Moderate,65,61.7,Moderate
103683,188,149.5,140.6,1145,7.4,31.9,80,45.0,361,Snowy,Moderate,70,36.7,High
103684,186,67.4,15.2,703,0.4,15.6,80,86.0,433,Cloudy,Moderate,114,49.1,High
103685,105,51.4,,823,3.9,31.8,59,53.0,49,Cloudy,Poor,70,64.9,Moderate
103686,196,136.5,217.1,1097,7.5,22.6,39,63.0,82,Cloudy,Good,41,31.2,High
103687,36,32.7,31.1,834,6.3,40.6,61,81.0,253,Cloudy,Good,20,79.9,Low
103688,117,94.2,99.0,362,10.8,24.4,26,77.0,195,Snowy,Moderate,76,55.0,Moderate
103689,217,63.8,74.5,502,9.5,15.0,98,82.0,26,Foggy,Moderate,108,41.4,High
103690,217,11.0,200.1,588,0.7,38.1,92,84.0,76,Cloudy,Good,79,41.2,High
103691,117,55.4,192.6,539,8.0,-2.5,87,67.0,293,Windy,Excellent,49,56.0,Moderate
103692,84,43.5,59.9,1012,3.7,40.0,50,31.0,254,Rainy,Moderate,19,73.6,Moderate
103693,93,104.5,27.0,435,7.5,29.8,89,98.0,20,Sunny,Moderate,8,59.6,Moderate
103694,104,142.6,141.7,370,6.8,42.0,95,82.0,217,Rainy,Good,27,48.9,High
103695,24,43.9,80.6,1043,5.5,7.5,66,79.0,44,Rainy,Excellent,76,78.5,Low
103696,21,122.7,151.1,668,9.4,29.7,70,58.0,441,Sunny,Good,84,68.1,Moderate
103697,41,13.0,16.7,507,,35.5,77,84.0,406,Cloudy,Excellent,20,81.8,Low
103698,131,83.0,38.0,830,9.8,30.1,41,90.0,181,Foggy,Good,92,55.6,Moderate
103699,76,15.2,154.1,425,3.1,5.5,43,79.0,285,Rainy,Excellent,57,68.9,Moderate
103700,85,140.4,54.6,678,3.8,8.8,53,45.0,478,Sunny,Good,14,60.6,Moderate
103701,93,116.1,190.1,765,6.8,23.3,82,99.0,350,Sunny,Good,38,49.9,High
103702,117,100.4,22.3,552,10.6,17.3,79,73.0,143,Sunny,Excellent,22,58.5,Moderate
103703,163,124.5,55.3,578,4.1,31.8,38,45.0,51,Cloudy,Excellent,57,48.5,High
103704,131,98.9,219.7,501,0.4,13.9,43,57.0,250,Sunny,Moderate,20,47.9,High
103705,198,145.5,100.9,1124,4.9,38.0,83,86.0,105,Sunny,Excellent,104,33.3,High
103706,144,108.5,157.6,421,6.0,16.6,39,55.0,296,Cloudy,Moderate,66,47.7,High
103707,186,139.1,48.4,574,8.8,-3.0,46,40.0,198,Rainy,Moderate,56,43.4,High
103708,105,80.0,138.1,822,8.0,-4.1,77,30.0,336,Sunny,Excellent,119,61.6,Moderate
103709,95,22.0,162.5,992,10.6,27.3,63,98.0,279,Sunny,Excellent,61,62.3,Moderate
103710,107,81.6,76.0,709,8.6,22.0,84,72.0,147,Sunny,Moderate,76,59.9,Moderate
103711,187,23.4,184.1,889,3.3,22.1,65,75.0,102,Sunny,Good,68,46.8,High
103712,57,90.9,136.7,1160,7.1,34.5,73,65.0,410,Sunny,Good,88,65.5,Moderate
103713,207,75.0,91.7,958,7.4,13.8,58,95.0,1,Cloudy,Moderate,27,39.7,High
103714,78,95.3,127.1,395,11.0,44.8,26,86.0,255,Cloudy,Excellent,44,59.6,Moderate
103715,157,6.5,131.1,350,1.5,42.3,73,35.0,59,Sunny,Moderate,18,60.9,Moderate
103716,118,33.3,44.8,1027,2.1,-4.4,62,91.0,306,Windy,Poor,84,63.4,Moderate
103717,211,76.2,94.6,594,,39.8,39,56.0,384,Cloudy,Excellent,106,42.5,High
103718,82,142.8,82.1,568,6.5,29.0,44,55.0,481,Sunny,Excellent,22,58.5,Moderate
103719,68,60.6,94.2,963,1.5,20.1,62,42.0,90,Sunny,Moderate,108,71.6,Moderate
103720,211,66.5,169.8,640,7.2,24.1,92,47.0,100,Foggy,Poor,119,40.8,High
103721,51,108.6,111.3,807,,37.1,46,67.0,113,Foggy,Good,98,65.5,Moderate
103722,154,92.5,207.5,553,4.8,42.6,44,35.0,261,Sunny,Good,40,47.3,High
103723,40,48.3,71.7,551,6.2,23.0,55,57.0,421,Sunny,Excellent,104,77.7,Low
103724,39,64.6,97.3,915,10.0,4.1,85,34.0,53,Cloudy,Good,43,77.0,Low
103725,173,36.6,175.3,831,6.3,27.0,28,88.0,187,Cloudy,Excellent,108,46.9,High
103726,146,145.1,124.7,1141,2.3,-1.2,98,74.0,26,Cloudy,Good,45,42.7,High
103727,87,23.9,124.9,860,3.8,26.8,72,82.0,239,Cloudy,Moderate,5,67.0,Moderate
103728,129,58.9,21.2,627,5.8,35.4,40,31.0,79,Sunny,Poor,85,65.6,Moderate
103729,135,,93.7,365,1.7,12.7,69,78.0,189,Sunny,Moderate,96,62.2,Moderate
103730,233,37.2,66.9,874,6.7,-1.4,35,92.0,318,Rainy,Moderate,75,41.1,High
103731,162,118.2,219.9,705,11.0,29.6,85,99.0,354,Foggy,Good,88,35.8,High
103732,139,34.2,74.8,705,7.2,12.0,45,87.0,90,Sunny,Excellent,46,58.4,Moderate
103733,232,16.6,195.7,1179,4.1,7.5,63,33.0,34,Rainy,Moderate,28,43.2,High
103734,98,73.8,152.0,948,3.6,29.5,48,59.0,57,Cloudy,Good,69,60.0,Moderate
103735,233,6.4,81.6,427,10.2,43.5,65,86.0,188,Sunny,Good,22,44.6,High
103736,135,17.3,124.1,416,9.6,32.3,90,76.0,252,Windy,Excellent,94,59.8,Moderate
103737,111,122.1,186.5,1072,5.2,19.6,68,47.0,35,Cloudy,Good,18,51.3,Moderate
103738,33,116.9,195.5,563,3.9,25.0,34,73.0,357,Rainy,Excellent,23,63.0,Moderate
103739,174,137.7,43.7,1046,7.8,2.1,36,81.0,91,Cloudy,Good,86,41.9,High
103740,144,128.9,81.3,798,3.5,35.7,28,78.0,55,Sunny,Excellent,113,46.7,High
103741,187,104.1,80.4,782,1.3,25.2,96,59.0,66,Rainy,Poor,11,43.9,High
103742,77,12.6,18.8,894,3.4,43.3,51,81.0,312,Cloudy,Excellent,68,75.6,Low
103743,47,118.5,135.6,464,4.8,44.0,85,66.0,168,Sunny,Poor,6,63.9,Moderate
103744,45,127.6,189.5,1136,2.8,12.7,78,92.0,286,Rainy,Poor,11,57.9,Moderate
103745,132,120.9,90.1,769,2.4,44.4,51,41.0,130,Sunny,Moderate,32,53.1,Moderate
103746,210,78.7,165.4,848,0.1,42.8,62,46.0,165,Sunny,Poor,96,39.9,High
103747,85,38.8,141.8,1059,6.9,27.0,78,63.0,436,Snowy,Excellent,110,66.7,Moderate
103748,172,127.6,88.9,729,6.8,11.7,49,57.0,51,Sunny,Moderate,85,43.6,High
103749,150,110.4,39.6,492,2.1,32.7,30,33.0,151,Rainy,Moderate,34,54.5,Moderate
103750,219,147.2,159.0,1089,10.4,8.6,99,75.0,409,Foggy,Excellent,89,27.5,High
103751,63,27.6,189.5,981,4.5,26.5,45,43.0,104,Sunny,Moderate,105,71.6,Moderate
103752,116,37.7,154.0,373,0.3,-3.8,21,42.0,366,Cloudy,Good,77,62.7,Moderate
103753,61,35.7,13.8,888,2.4,26.4,53,87.0,91,Rainy,Good,40,75.3,Low
103754,246,119.9,55.4,424,7.6,42.6,60,78.0,200,Cloudy,Poor,120,30.8,High
103755,25,32.1,24.6,1102,2.2,6.8,50,79.0,292,Rainy,Good,26,82.5,Low
103756,186,14.7,129.8,884,0.6,33.9,82,96.0,372,Cloudy,Excellent,83,48.7,High
103757,199,149.8,168.9,1022,6.8,9.7,74,50.0,218,Sunny,Poor,82,32.8,High
103758,42,8.6,33.2,390,5.7,30.4,80,80.0,431,Sunny,Excellent,31,81.7,Low
103759,108,126.1,186.1,1099,8.4,30.0,55,67.0,66,Rainy,Poor,86,49.4,High
103760,142,58.0,126.7,1100,8.5,4.2,59,55.0,168,Sunny,Poor,14,55.6,Moderate
103761,197,127.0,154.9,917,10.6,24.9,42,35.0,304,Windy,Poor,116,38.1,High
103762,190,85.4,214.0,762,0.6,38.0,45,47.0,27,Rainy,Moderate,26,40.2,High
103763,166,135.7,27.6,764,0.4,14.1,37,35.0,287,Sunny,Moderate,27,49.0,High
103764,216,139.3,199.3,798,10.9,30.5,98,70.0,354,Sunny,Moderate,56,27.4,High
103765,70,6.3,36.5,959,7.1,28.7,53,86.0,454,Sunny,Good,46,76.2,Low
103766,30,15.9,92.5,1007,7.9,7.9,47,79.0,326,Rainy,Good,45,80.2,Low
103767,31,41.3,188.8,1123,1.1,40.9,68,54.0,468,Windy,Good,52,74.6,Moderate
103768,93,102.1,200.3,785,0.8,23.2,83,77.0,31,Sunny,Moderate,73,53.3,Moderate
103769,27,133.8,116.3,901,1.8,12.8,90,53.0,165,Sunny,Moderate,55,68.0,Moderate
103770,171,71.7,134.8,1054,4.7,3.2,82,59.0,403,Cloudy,Moderate,93,48.0,High
103771,239,93.0,158.7,588,1.2,18.7,81,74.0,135,Sunny,Moderate,5,30.5,High
103772,60,32.3,184.9,391,4.9,31.5,61,72.0,67,Cloudy,Moderate,92,68.9,Moderate
103773,183,121.7,35.5,1083,6.2,26.2,43,85.0,153,Cloudy,Moderate,101,42.2,High
103774,248,145.3,180.1,1057,0.0,31.4,54,99.0,462,Sunny,Excellent,60,19.0,High
103775,104,43.9,111.1,1149,,34.6,96,62.0,325,Cloudy,Good,105,64.3,Moderate
103776,91,76.7,104.6,359,4.1,17.1,74,74.0,303,Cloudy,Good,75,61.8,Moderate
103777,74,17.5,99.0,1096,0.6,21.0,68,36.0,95,Sunny,Good,28,76.0,Low
103778,156,86.1,116.9,1186,1.5,44.3,96,47.0,196,Sunny,Excellent,19,51.0,Moderate
103779,66,77.9,208.5,614,2.5,43.4,78,99.0,107,Cloudy,Moderate,79,58.4,Moderate
103780,162,25.9,125.1,930,4.7,15.7,41,74.0,45,Cloudy,Excellent,48,54.1,Moderate
103781,195,69.1,210.2,794,7.9,29.3,80,66.0,185,Sunny,Good,85,39.5,High
103782,123,53.4,47.9,488,1.5,8.4,99,50.0,453,Sunny,Moderate,53,64.1,Moderate
103783,229,80.7,162.1,1080,8.1,2.6,49,73.0,322,Sunny,Excellent,91,33.7,High
103784,61,89.9,180.6,545,9.4,33.4,88,59.0,284,Sunny,Moderate,53,63.3,Moderate
103785,79,6.2,152.6,423,7.2,16.8,79,40.0,82,Cloudy,Poor,72,73.4,Moderate
103786,231,115.3,,964,0.5,3.9,25,37.0,137,Sunny,Moderate,99,34.0,High
103787,217,108.4,128.6,574,4.8,32.9,30,34.0,326,Cloudy,Moderate,102,38.1,High
103788,31,58.1,190.8,984,7.3,40.8,43,37.0,236,Sunny,Moderate,78,74.2,Moderate
103789,149,12.7,182.5,451,10.8,41.7,98,34.0,448,Cloudy,Good,41,59.1,Moderate
103790,26,114.5,35.7,613,10.5,24.8,70,39.0,320,Rainy,Moderate,78,75.9,Low
103791,99,143.5,188.2,510,4.4,19.0,38,44.0,144,Cloudy,Good,46,51.2,Moderate
103792,150,39.8,97.0,582,6.8,2.1,69,85.0,277,Sunny,Good,63,54.9,Moderate
103793,128,51.9,63.3,840,9.8,34.6,22,84.0,99,Sunny,Excellent,79,59.2,Moderate
103794,22,31.7,192.7,1136,9.1,42.3,22,32.0,13,Sunny,Moderate,99,79.4,Low
103795,46,88.7,100.7,1119,5.3,39.5,50,70.0,261,Cloudy,Moderate,14,69.0,Moderate
103796,133,27.5,179.8,660,2.9,32.6,66,39.0,413,Sunny,Poor,111,59.9,Moderate
103797,126,56.6,65.3,1000,1.5,-4.8,27,36.0,493,Sunny,Good,106,63.7,Moderate
103798,59,106.1,10.8,576,5.4,15.4,36,92.0,46,Windy,Good,57,66.9,Moderate
103799,249,86.2,114.0,622,8.0,15.5,64,92.0,224,Sunny,Moderate,46,29.9,High
103800,180,61.0,31.0,666,10.7,39.7,79,55.0,403,Foggy,Moderate,12,53.2,Moderate
103801,239,65.9,168.4,435,9.5,-1.7,94,63.0,143,Windy,Good,79,34.4,High
103802,148,86.5,68.0,640,2.2,21.6,40,68.0,195,Windy,Good,88,52.8,Moderate
103803,27,5.9,103.2,818,7.9,1.8,89,89.0,289,Windy,Good,28,80.4,Low
103804,120,16.4,28.3,1078,3.2,28.1,40,98.0,256,Sunny,Good,55,65.2,Moderate
103805,179,132.8,70.2,927,7.5,34.6,77,55.0,460,Sunny,Moderate,75,42.8,High
103806,143,16.3,174.1,1118,,27.1,74,91.0,431,Sunny,Good,64,54.5,Moderate
103807,195,107.5,41.8,996,3.0,34.7,47,39.0,7,Sunny,Excellent,25,46.0,High
103808,126,138.4,145.9,753,2.6,25.4,94,83.0,277,Sunny,Excellent,112,45.1,High
103809,120,44.2,202.7,776,1.1,4.5,65,60.0,323,Windy,Poor,57,57.0,Moderate
103810,23,58.7,152.8,724,0.6,14.1,63,67.0,289,Sunny,Good,10,74.5,Moderate
103811,241,87.5,180.3,916,9.4,42.8,44,54.0,443,Sunny,Excellent,35,31.7,High
103812,217,132.8,32.9,1104,0.5,9.4,90,94.0,428,Rainy,Moderate,16,34.0,High
103813,129,141.6,62.7,601,1.0,-1.9,68,79.0,292,Sunny,Moderate,105,48.8,High
103814,38,112.2,,882,2.6,14.2,65,53.0,376,Cloudy,Moderate,17,64.5,Moderate
103815,51,17.6,160.2,656,9.8,13.3,82,56.0,22,Sunny,Good,53,75.1,Low
103816,156,102.0,,779,3.7,18.5,96,79.0,83,Windy,Poor,35,44.6,High
103817,31,64.5,149.4,1024,2.1,23.0,31,79.0,254,Cloudy,Excellent,13,71.3,Moderate
103818,158,73.3,97.0,613,7.9,44.6,97,44.0,372,Rainy,Good,31,53.5,Moderate
103819,65,12.1,19.4,417,3.5,32.8,76,,23,Sunny,Moderate,120,81.3,Low
103820,138,32.7,174.7,456,3.7,-3.2,92,58.0,474,Foggy,Excellent,57,56.7,Moderate
103821,35,119.6,152.5,749,8.1,30.6,83,34.0,396,Sunny,Good,85,68.3,Moderate
103822,148,70.8,109.3,928,2.8,36.2,50,40.0,324,Rainy,Moderate,119,55.4,Moderate
103823,82,48.7,198.9,548,9.9,39.8,23,81.0,335,Foggy,Good,55,61.4,Moderate
103824,128,60.7,80.6,541,6.2,16.2,73,63.0,315,Cloudy,Poor,76,59.3,Moderate
103825,138,128.9,71.8,863,5.9,10.7,84,62.0,37,Cloudy,Moderate,31,49.9,High
103826,40,113.6,193.3,1118,2.9,37.0,25,78.0,431,Sunny,Moderate,44,61.7,Moderate
103827,177,44.5,177.4,791,9.2,33.9,84,60.0,220,Cloudy,Moderate,66,47.9,High
103828,32,22.0,118.1,350,6.3,21.8,41,47.0,409,Windy,Moderate,62,81.0,Low
103829,181,41.5,37.5,707,1.7,0.9,36,34.0,213,Sunny,Moderate,19,57.2,Moderate
103830,23,138.5,55.2,464,2.3,27.6,78,59.0,471,Foggy,Moderate,43,70.6,Moderate
103831,175,89.3,147.8,949,5.2,-1.7,48,74.0,332,Rainy,Moderate,74,43.0,High
103832,121,82.4,90.9,546,8.6,0.0,86,67.0,490,Cloudy,Moderate,100,57.1,Moderate
103833,242,91.5,185.7,953,10.3,11.6,36,58.0,84,Cloudy,Excellent,116,30.4,High
103834,78,58.1,209.5,623,7.3,13.6,21,65.0,384,Sunny,Moderate,12,62.0,Moderate
103835,147,122.0,179.2,509,5.6,18.1,51,38.0,3,Sunny,Good,39,46.1,High
103836,46,80.9,89.3,522,2.8,12.0,41,52.0,194,Sunny,Good,67,72.3,Moderate
103837,88,21.9,175.6,894,7.4,-3.3,77,32.0,113,Cloudy,Good,35,69.6,Moderate
103838,44,23.7,83.8,807,10.8,2.9,72,85.0,214,Foggy,Moderate,110,76.5,Low
103839,150,82.8,45.1,934,5.2,0.8,66,69.0,335,Cloudy,Poor,94,53.9,Moderate
103840,116,140.8,17.0,782,1.8,16.6,23,85.0,364,Cloudy,Moderate,46,52.9,Moderate
103841,215,49.7,91.0,830,1.1,5.6,57,87.0,140,Sunny,Moderate,92,42.1,High
103842,44,131.1,,804,3.0,9.7,32,60.0,166,Rainy,Moderate,119,60.4,Moderate
103843,167,115.8,60.2,545,6.3,18.6,80,40.0,286,Cloudy,Good,70,49.0,High
103844,181,40.9,53.4,1145,10.4,6.8,83,71.0,407,Cloudy,Good,45,52.7,Moderate
103845,173,10.3,213.7,948,3.3,7.3,96,32.0,494,Foggy,Good,5,53.7,Moderate
103846,145,19.8,15.3,658,,36.7,52,86.0,383,Windy,Good,78,62.2,Moderate
103847,152,110.6,175.0,1085,5.3,22.4,57,43.0,334,Rainy,Poor,118,46.3,High
103848,246,34.0,77.5,905,10.1,37.8,48,75.0,4,Foggy,Good,91,40.3,High
103849,208,58.8,17.9,1197,4.6,20.7,80,48.0,126,Cloudy,Moderate,37,49.8,High
103850,239,77.7,202.7,843,2.5,40.5,51,89.0,432,Windy,Poor,112,28.6,High
103851,240,110.2,39.3,788,1.8,7.7,30,60.0,85,Cloudy,Good,41,35.6,High
103852,28,21.4,125.9,999,5.0,25.8,37,65.0,85,Sunny,Good,61,79.6,Low
103853,135,63.9,67.6,1131,8.8,20.2,64,61.0,394,Foggy,Good,15,58.6,Moderate
103854,249,75.3,23.7,708,3.2,40.9,40,92.0,23,Sunny,Good,88,35.8,High
103855,197,83.4,20.5,385,5.6,15.9,31,55.0,44,Sunny,Moderate,94,48.0,High
103856,153,123.7,34.3,383,6.6,37.7,39,94.0,457,Sunny,Good,114,46.5,High
103857,230,29.9,25.0,437,5.0,23.2,26,31.0,110,Sunny,Moderate,51,50.7,Moderate
103858,79,122.1,169.7,1007,2.1,30.4,90,99.0,289,Sunny,Poor,70,52.7,Moderate
103859,191,105.5,112.0,365,10.1,39.3,21,74.0,394,Rainy,Good,93,40.0,High
103860,140,85.6,82.0,1094,6.2,44.8,62,54.0,184,Foggy,Excellent,8,55.0,Moderate
103861,158,106.4,97.9,770,8.0,31.6,40,69.0,234,Sunny,Moderate,87,47.0,High
103862,213,64.7,205.1,902,7.0,10.7,48,47.0,156,Snowy,Good,81,38.9,High
103863,194,25.1,201.3,1116,11.0,10.0,51,41.0,405,Sunny,Good,87,47.9,High
103864,127,101.5,160.3,1142,5.0,10.5,64,53.0,160,Sunny,Moderate,81,51.6,Moderate
103865,127,81.1,195.8,475,4.7,-0.1,95,72.0,199,Rainy,Good,59,50.4,Moderate
103866,220,97.7,77.1,357,4.0,-2.3,96,61.0,121,Windy,Poor,16,38.7,High
103867,232,54.0,90.0,821,4.0,24.0,78,76.0,432,Sunny,Good,70,39.7,High
103868,235,136.5,138.9,817,3.0,35.5,22,74.0,223,Sunny,Good,41,27.0,High
103869,245,90.2,141.0,859,10.8,-3.2,58,64.0,487,Sunny,Poor,118,31.6,High
103870,233,17.4,111.2,751,9.6,23.3,70,38.0,364,Foggy,Excellent,27,46.6,High
103871,150,70.2,94.1,1185,3.5,13.6,27,39.0,22,Sunny,Excellent,59,56.0,Moderate
103872,95,114.7,217.1,525,3.4,39.6,65,94.0,196,Cloudy,Poor,23,48.9,High
103873,239,120.1,182.4,1089,1.1,2.3,85,88.0,478,Windy,Good,71,24.6,High
103874,49,,101.3,1184,9.6,23.2,25,86.0,284,Cloudy,Excellent,92,68.3,Moderate
103875,237,134.7,162.7,716,4.1,43.5,77,39.0,5,Foggy,Good,27,29.1,High
103876,40,43.8,66.6,837,6.3,12.3,60,48.0,307,Foggy,Excellent,8,79.4,Low
103877,175,64.5,31.0,367,9.9,32.1,98,79.0,344,Cloudy,Moderate,22,51.3,Moderate
103878,237,135.3,84.0,405,4.5,39.1,73,,88,Rainy,Good,16,27.2,High
103879,209,135.0,94.6,384,,4.3,95,34.0,478,Sunny,Moderate,39,38.1,High
103880,180,104.4,13.5,979,4.7,44.6,60,58.0,377,Foggy,Good,31,48.6,High
103881,232,129.6,181.1,1143,7.7,35.5,67,34.0,397,Sunny,Poor,47,30.2,High
103882,182,17.9,85.4,1115,4.7,1.9,89,89.0,272,Snowy,Good,82,51.9,Moderate
103883,199,130.4,131.9,1074,4.3,10.5,46,94.0,463,Sunny,Moderate,99,32.5,High
103884,53,51.5,25.5,922,10.9,26.2,66,57.0,283,Sunny,Poor,71,77.3,Low
103885,60,30.9,46.7,949,6.7,39.2,96,30.0,264,Sunny,Good,73,80.2,Low
103886,70,39.7,196.8,1132,4.0,4.7,42,58.0,114,Cloudy,Excellent,68,67.0,Moderate
103887,194,65.6,137.8,696,2.8,31.6,93,80.0,123,Sunny,Excellent,97,42.3,High
103888,101,41.4,209.6,381,0.4,8.5,33,65.0,449,Sunny,Poor,107,59.9,Moderate
103889,77,51.5,219.7,482,7.8,35.3,80,61.0,259,Sunny,Moderate,56,62.9,Moderate
103890,94,24.6,88.1,925,4.1,29.2,86,93.0,403,Sunny,Poor,21,66.4,Moderate
103891,204,47.9,72.7,548,9.0,21.1,95,43.0,168,Cloudy,Moderate,87,49.6,High
103892,42,88.0,190.3,605,4.0,27.5,44,61.0,35,Cloudy,Good,103,66.3,Moderate
103893,195,69.1,219.7,691,4.1,38.8,84,38.0,228,Sunny,Excellent,37,41.8,High
103894,147,55.3,142.2,1016,8.6,14.3,43,40.0,133,Cloudy,Poor,76,55.8,Moderate
103895,169,113.2,177.0,580,5.4,33.5,72,77.0,243,Snowy,Good,56,39.4,High
103896,36,134.6,174.2,650,9.7,2.9,92,80.0,64,Rainy,Good,105,60.7,Moderate
103897,88,114.7,84.6,896,6.5,30.1,69,33.0,236,Foggy,Moderate,39,62.9,Moderate
103898,127,53.1,130.6,375,2.6,32.5,20,70.0,433,Sunny,Excellent,24,57.2,Moderate
103899,158,112.9,184.9,884,6.3,17.1,58,54.0,447,Windy,Good,85,43.4,High
103900,113,27.0,154.5,1002,0.0,34.7,93,46.0,2,Cloudy,Moderate,49,64.1,Moderate
103901,34,23.9,14.4,823,3.4,22.9,63,76.0,499,Cloudy,Excellent,81,82.7,Low
103902,110,55.1,80.7,736,2.3,41.8,24,37.0,36,Cloudy,Excellent,72,65.9,Moderate
103903,182,122.1,40.3,634,7.2,0.6,87,87.0,108,Sunny,Good,54,41.9,High
103904,52,40.7,58.9,799,1.5,1.5,91,30.0,489,Sunny,Moderate,62,79.8,Low
103905,231,14.2,200.2,669,3.2,37.1,99,31.0,249,Rainy,Excellent,34,43.6,High
103906,144,24.1,17.7,505,3.6,37.1,84,39.0,2,Sunny,Excellent,74,66.4,Moderate
103907,35,129.5,56.2,820,0.0,18.6,98,56.0,234,Rainy,Poor,6,69.8,Moderate
103908,181,96.9,75.0,769,0.5,43.2,34,42.0,416,Rainy,Excellent,83,47.8,High
103909,85,41.7,139.5,462,3.4,29.0,69,92.0,442,Cloudy,Excellent,38,63.5,Moderate
103910,246,85.5,122.2,1000,2.4,44.1,25,40.0,250,Sunny,Good,56,35.4,High
103911,187,81.5,55.8,771,1.3,21.6,85,43.0,142,Sunny,Good,88,49.5,High
103912,175,100.0,44.5,1070,1.7,5.1,88,55.0,247,Sunny,Moderate,20,48.8,High
103913,66,38.8,59.7,1184,9.2,17.2,58,,55,Sunny,Poor,47,70.7,Moderate
103914,186,130.3,115.5,947,7.5,44.0,48,68.0,60,Sunny,Good,68,38.3,High
103915,217,49.9,66.9,634,5.3,13.5,65,57.0,67,Sunny,Moderate,117,45.9,High
103916,220,105.6,209.0,921,10.0,42.9,50,46.0,78,Sunny,Poor,97,32.7,High
103917,167,7.3,107.4,403,0.3,34.9,43,66.0,326,Sunny,Excellent,31,57.1,Moderate
103918,143,59.0,22.3,954,3.8,17.1,34,56.0,366,Foggy,Good,69,60.5,Moderate
103919,20,56.0,163.1,674,9.1,22.1,95,96.0,195,Foggy,Moderate,17,71.9,Moderate
103920,219,83.8,79.1,807,6.9,25.4,39,97.0,445,Sunny,Good,44,36.9,High
103921,106,15.5,147.2,614,10.8,28.3,23,76.0,194,Sunny,Moderate,36,64.1,Moderate
103922,147,119.6,68.7,731,10.4,-1.2,77,63.0,22,Cloudy,Moderate,71,49.5,High
103923,210,36.6,129.9,562,1.9,41.7,96,,13,Sunny,Good,18,46.6,High
103924,86,103.2,172.2,682,10.7,24.8,80,64.0,389,Cloudy,Excellent,62,57.1,Moderate
103925,23,121.5,204.9,359,10.4,41.6,29,47.0,288,Cloudy,Excellent,96,66.3,Moderate
103926,205,86.5,64.8,707,4.1,26.6,60,99.0,8,Sunny,Good,50,39.6,High
103927,172,,80.3,552,10.8,16.6,72,63.0,139,Windy,Excellent,94,45.2,High
103928,66,101.0,107.5,1057,0.4,23.3,90,62.0,241,Windy,Moderate,89,64.4,Moderate
103929,57,,204.7,407,7.3,36.5,95,72.0,252,Foggy,Good,114,65.5,Moderate
103930,162,122.3,199.3,843,2.9,11.3,67,56.0,226,Sunny,Moderate,119,40.6,High
103931,210,47.7,28.9,859,1.4,42.8,34,77.0,372,Windy,Good,79,47.3,High
103932,40,87.8,,1117,6.4,18.3,26,98.0,94,Cloudy,Moderate,95,70.6,Moderate
103933,246,113.1,114.1,572,3.4,42.8,91,51.0,178,Rainy,Poor,112,31.3,High
103934,76,59.9,,718,7.3,39.0,90,63.0,2,Windy,Moderate,63,71.2,Moderate
103935,136,48.9,82.6,1041,5.9,33.4,62,72.0,183,Foggy,Good,69,58.3,Moderate
103936,200,71.6,41.2,767,4.3,18.4,23,45.0,45,Rainy,Excellent,37,48.8,High
103937,65,123.6,143.6,896,,24.3,70,43.0,291,Sunny,Good,50,62.0,Moderate
103938,161,,209.4,452,6.6,36.9,90,68.0,140,Cloudy,Good,86,37.0,High
103939,247,84.0,219.3,510,9.1,22.2,78,41.0,12,Rainy,Poor,58,30.4,High
103940,223,100.9,88.8,549,6.6,31.9,60,84.0,185,Windy,Moderate,70,34.9,High
103941,164,136.0,,509,6.7,34.5,80,35.0,481,Rainy,Moderate,8,43.9,High
103942,58,19.3,189.8,1044,5.6,20.7,49,69.0,84,Cloudy,Moderate,58,70.9,Moderate
