DIGITAL_ID,INDOOR_TEMPERATURE_C,INDOOR_HUMIDITY_PERCENT,INDOOR_AQI,INDOOR_CO2_PPM,BEDROOM_NOISE_DB,BEDROOM_LIGHT_LUX,SMART_LIGHTING_HOURS,HVAC_USAGE_HOURS,WATER_CONSUMPTION_LITERS,ENERGY_CONSUMPTION_KWH,SMARTWATCH_CONNECTED,SMART_SCALE_WEIGHT_KG,AIR_PURIFIER,SLEEP_ENVIRONMENT_SCORE,SMART_HOME_STATUS
101319,21.2,64,95,597.0,38.0,112,10.3,13.8,319.8,26.6,Yes,73.7,Yes,64.6,Fair
101320,22.4,70,142,1198.0,24.0,55,9.9,6.9,168.6,28.4,Yes,55.8,No,94.7,Excellent
101321,23.2,67,43,1093.0,31.0,109,2.2,3.4,312.9,19.3,Yes,77.0,No,72.3,Good
101322,24.6,51,48,546.0,48.0,48,7.6,8.7,59.8,24.6,Yes,74.0,No,71.5,Good
101323,22.8,56,76,897.0,24.0,114,10.9,16.7,144.3,5.4,Yes,71.0,Yes,76.4,Good
101324,24.5,66,71,447.0,61.0,15,8.0,3.1,268.0,9.5,No,72.2,Yes,76.2,Good
101325,23.2,64,97,1169.0,,72,11.4,15.3,116.4,11.1,Yes,52.7,No,78.7,Good
101326,17.1,33,140,1050.0,66.0,115,7.4,7.5,109.5,28.9,No,40.8,Yes,37.8,Poor
101327,20.2,45,118,1012.0,27.0,73,13.8,2.5,308.5,16.3,Yes,88.3,No,86.4,Excellent
101328,22.6,45,98,1098.0,,92,5.5,15.3,234.8,2.2,Yes,87.0,No,60.9,Fair
101329,19.4,50,76,775.0,59.0,8,3.1,17.5,346.7,12.6,Yes,81.1,No,78.1,Good
101330,24.8,55,88,1205.0,49.0,32,7.2,5.2,90.4,2.2,No,91.3,Yes,73.0,Good
101331,27.6,65,38,1320.0,29.0,87,8.5,5.5,156.8,8.7,Yes,88.7,Yes,67.4,Fair
101332,26.7,48,83,1274.0,39.0,34,6.2,7.0,143.4,14.7,Yes,80.4,No,78.8,Good
101333,22.4,46,41,1209.0,64.0,74,4.9,14.7,314.0,11.1,No,57.4,No,64.5,Fair
101334,27.5,55,96,1304.0,35.0,38,10.1,0.2,126.6,2.9,Yes,60.2,No,72.0,Good
101335,23.4,51,48,1405.0,60.0,113,6.5,4.0,156.0,,Yes,86.4,Yes,46.8,Poor
101336,22.0,57,146,432.0,35.0,76,9.6,12.7,92.9,17.4,No,70.7,No,77.8,Good
101337,21.2,30,110,468.0,61.0,118,11.3,7.3,282.6,21.5,Yes,83.3,No,57.1,Fair
101338,22.1,65,77,991.0,22.0,86,11.1,5.9,121.3,13.3,Yes,39.2,No,84.4,Good
101339,21.8,66,37,500.0,,24,6.5,15.7,70.5,22.5,Yes,107.9,Yes,92.4,Excellent
101340,23.5,31,23,1313.0,41.0,113,8.8,16.5,180.5,6.6,Yes,59.7,No,60.0,Fair
101341,23.5,46,86,1132.0,47.0,79,7.4,17.1,167.4,5.4,Yes,61.5,No,72.7,Good
101342,23.0,69,125,789.0,65.0,55,12.4,4.9,103.3,25.5,Yes,67.2,No,68.8,Fair
101343,24.3,67,37,559.0,64.0,47,12.5,16.4,90.1,11.5,Yes,73.7,No,63.5,Fair
101344,26.6,50,98,1291.0,55.0,84,6.1,13.3,319.0,14.1,Yes,77.4,No,53.9,Fair
101345,25.8,38,41,1470.0,23.0,9,3.1,2.8,70.4,28.5,Yes,60.4,No,96.6,Excellent
101346,18.5,42,146,1095.0,57.0,40,4.0,11.0,79.8,13.9,Yes,64.0,Yes,73.1,Good
101347,16.0,40,104,1157.0,43.0,103,6.4,0.5,123.5,2.1,Yes,82.2,No,52.1,Fair
101348,25.8,45,26,922.0,38.0,82,8.8,12.8,335.9,28.3,Yes,61.7,Yes,66.2,Fair
101349,18.9,45,126,1131.0,30.0,98,9.9,13.2,75.6,2.4,Yes,93.8,Yes,67.4,Fair
101350,22.3,31,86,554.0,59.0,58,6.0,14.2,294.8,20.5,Yes,74.8,No,70.7,Good
101351,19.5,37,64,738.0,65.0,27,10.0,3.1,317.6,11.0,Yes,70.8,Yes,65.6,Fair
101352,17.6,42,19,1194.0,59.0,119,13.3,11.3,163.4,15.2,Yes,69.2,Yes,41.4,Poor
101353,24.6,46,89,1298.0,65.0,40,9.8,3.2,138.2,17.3,Yes,60.5,Yes,62.4,Fair
101354,25.3,68,143,502.0,58.0,65,3.9,17.0,253.2,13.4,Yes,79.1,Yes,58.2,Fair
101355,21.3,53,125,1211.0,37.0,50,9.0,12.2,260.8,23.7,Yes,76.6,No,82.0,Good
101356,16.0,32,88,492.0,31.0,61,8.5,1.7,284.0,28.1,Yes,48.1,No,66.8,Fair
101357,21.4,59,69,1374.0,33.0,29,12.4,3.4,299.2,4.4,Yes,73.3,No,85.9,Excellent
101358,24.2,42,51,518.0,66.0,39,6.2,11.9,130.5,24.4,No,84.0,Yes,66.4,Fair
101359,18.6,48,125,428.0,37.0,113,7.1,8.6,256.1,5.6,Yes,81.4,Yes,56.9,Fair
101360,23.6,36,118,1412.0,63.0,39,9.2,13.3,90.5,4.2,Yes,81.8,No,70.4,Good
101361,23.0,38,80,1453.0,61.0,68,8.3,5.1,203.2,28.8,No,51.4,Yes,68.6,Fair
101362,24.7,48,111,1271.0,31.0,101,10.6,11.8,233.9,15.7,Yes,81.8,No,72.6,Good
101363,23.4,69,22,1199.0,59.0,61,2.5,3.2,98.5,6.3,Yes,59.2,No,70.7,Good
101364,20.1,51,24,874.0,46.0,105,8.8,9.8,73.0,18.0,Yes,64.6,Yes,63.7,Fair
101365,26.6,47,45,962.0,25.0,14,3.5,17.2,108.4,9.4,Yes,92.0,No,88.6,Excellent
101366,22.5,52,24,834.0,43.0,99,5.8,11.3,176.2,15.0,Yes,71.2,Yes,67.7,Fair
101367,22.9,31,126,1203.0,52.0,2,9.9,0.9,316.4,19.5,Yes,93.3,No,82.2,Good
101368,20.2,40,84,454.0,64.0,23,3.9,17.8,209.6,26.3,Yes,59.0,Yes,71.7,Good
101369,21.7,60,65,1330.0,35.0,40,5.7,2.8,274.5,2.1,Yes,50.7,Yes,90.4,Excellent
101370,20.3,62,104,1151.0,69.0,62,10.4,12.9,102.2,8.0,Yes,104.7,No,62.4,Fair
101371,22.5,43,141,711.0,31.0,47,9.8,9.6,81.8,4.7,Yes,86.2,Yes,92.9,Excellent
101372,28.1,45,61,1356.0,50.0,60,3.1,5.3,121.9,4.7,Yes,60.1,No,54.2,Fair
101373,18.9,40,147,717.0,56.0,47,8.9,3.2,144.2,28.5,Yes,66.9,No,68.5,Fair
101374,18.2,62,93,1156.0,32.0,46,3.8,3.2,214.4,28.2,No,48.9,Yes,77.3,Good
101375,27.4,36,38,864.0,27.0,55,5.0,15.5,314.4,23.0,Yes,83.3,Yes,75.9,Good
101376,22.4,60,62,,57.0,104,7.5,15.7,177.8,20.0,No,79.6,Yes,59.0,Fair
101377,21.0,43,30,1480.0,22.0,112,3.3,8.4,205.6,25.7,Yes,57.4,Yes,75.1,Good
101378,26.1,57,121,1134.0,39.0,116,13.9,1.9,51.4,3.6,Yes,70.2,Yes,54.8,Fair
101379,21.2,45,147,1493.0,23.0,75,4.0,15.9,60.0,5.3,Yes,88.2,No,84.5,Good
101380,28.5,48,85,1138.0,63.0,118,11.4,8.8,75.1,10.9,Yes,57.4,Yes,37.0,Poor
101381,25.0,46,39,1167.0,64.0,7,12.0,7.9,259.7,25.3,Yes,72.6,Yes,75.8,Good
101382,21.5,55,134,1143.0,21.0,77,13.9,7.3,195.9,15.2,No,74.4,Yes,90.1,Excellent
101383,29.5,35,60,675.0,55.0,17,7.1,6.6,107.9,16.1,Yes,71.7,No,63.7,Fair
101384,21.2,38,87,632.0,42.0,107,12.5,9.5,227.8,8.4,Yes,60.6,No,67.3,Fair
101385,25.2,46,31,453.0,64.0,109,13.5,10.9,213.4,20.2,Yes,72.1,No,45.6,Poor
101386,23.9,60,73,656.0,38.0,83,4.1,8.4,76.6,26.9,Yes,50.1,Yes,69.9,Fair
101387,26.9,41,30,489.0,59.0,22,7.8,16.1,242.1,11.2,Yes,86.5,Yes,62.3,Fair
101388,27.7,52,138,807.0,27.0,68,2.7,5.7,280.1,19.3,Yes,64.1,Yes,72.1,Good
101389,23.1,34,116,765.0,35.0,64,9.4,10.4,136.0,11.3,Yes,45.2,Yes,81.4,Good
101390,20.7,65,125,750.0,62.0,108,9.0,5.4,256.2,24.2,Yes,58.2,No,50.3,Fair
101391,24.4,65,133,886.0,37.0,45,4.4,13.6,109.9,15.3,Yes,82.8,No,83.0,Good
101392,21.0,32,45,1241.0,55.0,65,11.6,1.8,277.0,11.5,Yes,75.1,Yes,69.7,Fair
101393,29.0,53,56,1383.0,43.0,79,2.4,3.4,323.5,13.8,Yes,76.9,No,49.2,Poor
101394,23.4,46,41,1020.0,20.0,68,11.7,14.4,182.6,4.6,Yes,86.8,No,87.5,Excellent
101395,21.9,68,63,1329.0,20.0,21,2.3,3.3,123.4,26.3,Yes,88.1,No,100.0,Excellent
101396,23.6,55,32,800.0,65.0,64,9.9,11.3,169.8,28.8,Yes,89.1,Yes,62.5,Fair
101397,19.0,33,11,969.0,55.0,11,2.9,17.5,125.0,15.4,Yes,95.6,Yes,72.8,Good
101398,20.1,41,119,1374.0,30.0,18,5.0,9.4,50.4,8.2,Yes,85.3,Yes,95.8,Excellent
101399,26.6,30,133,791.0,37.0,117,10.7,3.4,245.1,20.6,Yes,86.7,Yes,59.7,Fair
101400,21.0,50,76,751.0,35.0,21,5.4,5.8,62.8,14.7,No,101.0,Yes,88.5,Excellent
101401,19.9,48,80,1205.0,36.0,54,8.1,14.8,113.1,9.1,Yes,77.2,No,82.8,Good
101402,24.6,50,38,975.0,43.0,105,13.0,6.3,266.7,3.1,Yes,69.3,Yes,61.9,Fair
101403,26.6,47,128,1176.0,53.0,107,2.6,13.0,249.7,26.9,Yes,63.7,No,44.5,Poor
101404,25.2,32,122,1032.0,23.0,61,11.7,14.0,72.0,24.3,Yes,81.9,No,84.9,Good
101405,26.0,61,54,922.0,54.0,50,2.8,9.0,248.0,25.2,Yes,76.7,Yes,63.1,Fair
101406,20.7,39,25,1125.0,34.0,47,3.5,14.1,329.2,14.3,Yes,90.1,Yes,88.3,Excellent
101407,18.7,69,40,561.0,21.0,16,3.4,5.7,72.4,23.1,No,68.5,No,96.8,Excellent
101408,27.5,44,59,1058.0,50.0,12,13.9,9.3,174.7,,Yes,52.0,No,65.2,Fair
101409,22.0,34,131,1249.0,28.0,102,4.2,12.4,268.8,12.5,Yes,95.9,No,79.4,Good
101410,22.2,33,24,481.0,29.0,27,12.8,3.0,250.3,25.6,Yes,76.1,No,92.0,Excellent
101411,27.0,57,58,923.0,44.0,66,13.9,4.9,118.0,30.0,Yes,62.1,No,66.2,Fair
101412,24.7,33,19,403.0,24.0,4,6.6,11.7,98.9,27.2,Yes,64.9,No,100.0,Excellent
101413,24.4,44,29,894.0,33.0,99,9.6,11.8,285.3,23.7,Yes,78.4,Yes,71.5,Good
101414,29.5,46,79,1474.0,61.0,59,11.3,8.9,336.9,22.9,Yes,86.5,No,48.9,Poor
101415,21.1,32,17,967.0,67.0,14,6.7,14.3,280.3,20.2,Yes,97.5,No,72.6,Good
101416,25.8,39,43,1277.0,57.0,80,3.9,8.7,339.0,25.9,Yes,73.6,Yes,53.7,Fair
101417,23.2,52,13,1491.0,59.0,43,7.2,15.9,231.5,15.8,Yes,88.1,Yes,73.9,Good
101418,23.8,47,117,1411.0,21.0,118,11.3,13.2,328.7,7.1,Yes,64.0,No,75.2,Good
101419,27.6,30,33,1414.0,37.0,45,11.4,5.7,257.1,23.5,Yes,93.4,No,69.3,Fair
101420,24.5,64,64,1263.0,48.0,28,4.8,7.1,322.7,27.7,Yes,80.7,Yes,82.0,Good
101421,24.6,60,35,1178.0,39.0,67,4.1,12.0,98.5,11.6,Yes,66.3,No,75.9,Good
101422,26.2,30,34,1404.0,27.0,95,13.0,16.1,294.7,23.9,Yes,81.6,No,70.0,Good
101423,21.9,32,45,713.0,56.0,48,2.5,3.2,109.0,9.7,No,69.9,No,74.2,Good
101424,20.5,32,80,1129.0,68.0,42,10.8,9.3,58.2,28.4,Yes,55.3,No,66.9,Fair
101425,19.9,66,21,783.0,67.0,101,2.6,2.1,205.3,21.1,Yes,94.4,No,56.9,Fair
101426,17.1,48,138,676.0,45.0,67,12.1,5.0,145.5,17.9,Yes,70.2,Yes,60.6,Fair
101427,29.2,58,125,1495.0,56.0,76,12.9,12.3,63.1,23.8,No,73.3,Yes,46.9,Poor
101428,19.7,54,142,1097.0,68.0,19,5.6,1.4,344.1,24.8,Yes,77.4,Yes,69.6,Fair
101429,22.3,62,92,1429.0,23.0,110,2.9,11.9,249.9,27.0,Yes,58.3,Yes,78.0,Good
101430,22.2,65,15,1150.0,52.0,17,7.8,16.2,320.5,27.2,Yes,65.3,Yes,90.7,Excellent
101431,23.9,58,35,1382.0,,63,5.6,17.4,349.7,3.5,Yes,85.5,Yes,76.9,Good
101432,25.4,55,122,1023.0,25.0,48,7.0,3.9,167.6,5.4,Yes,77.9,No,83.2,Good
101433,25.6,33,112,627.0,52.0,114,10.0,13.5,126.4,25.1,Yes,78.8,Yes,48.6,Poor
101434,21.3,43,129,416.0,47.0,41,4.5,16.7,105.2,,Yes,56.7,No,85.2,Excellent
101435,22.5,56,18,411.0,43.0,100,6.3,1.6,204.6,10.6,Yes,40.0,Yes,72.0,Good
101436,23.8,62,54,1091.0,23.0,11,11.4,7.5,231.8,2.2,Yes,54.6,Yes,100.0,Excellent
101437,22.3,51,23,469.0,21.0,88,9.7,16.5,191.7,11.0,Yes,52.5,Yes,83.9,Good
101438,27.8,32,121,507.0,32.0,93,5.9,3.7,166.2,,Yes,56.6,Yes,62.1,Fair
101439,24.5,52,64,600.0,65.0,78,10.0,16.8,100.5,23.3,No,111.4,Yes,59.9,Fair
101440,25.2,50,146,1475.0,68.0,118,11.2,9.5,182.6,3.3,Yes,55.3,Yes,43.0,Poor
101441,25.0,70,24,1028.0,30.0,35,9.1,1.8,75.6,8.0,Yes,61.0,No,82.6,Good
101442,26.5,52,46,1305.0,54.0,7,4.9,8.1,309.5,27.0,No,53.9,Yes,75.1,Good
101443,23.5,33,136,702.0,58.0,27,2.0,5.9,64.1,6.3,Yes,56.7,Yes,76.4,Good
101444,19.1,50,126,1336.0,29.0,115,11.6,5.1,164.2,23.3,No,84.2,Yes,68.1,Fair
101445,24.2,66,93,975.0,62.0,85,11.9,9.7,80.0,12.1,Yes,52.1,No,55.3,Fair
101446,21.0,60,81,954.0,29.0,59,10.4,8.7,282.5,20.6,Yes,83.1,Yes,88.8,Excellent
101447,21.4,50,105,524.0,27.0,48,2.9,8.7,143.8,4.1,Yes,48.9,Yes,89.3,Excellent
101448,24.8,55,120,1258.0,24.0,37,9.0,1.6,83.9,10.0,Yes,77.3,Yes,93.4,Excellent
101449,26.7,70,114,1144.0,42.0,79,11.9,14.4,209.4,13.9,Yes,86.4,No,63.9,Fair
101450,23.1,64,67,879.0,53.0,57,6.7,8.7,324.9,26.0,Yes,78.6,No,77.7,Good
101451,23.9,67,104,531.0,66.0,4,4.4,14.8,322.6,17.8,Yes,87.3,Yes,75.7,Good
101452,28.1,53,127,1425.0,51.0,45,9.1,14.8,124.9,3.3,No,72.4,No,57.4,Fair
101453,23.7,40,15,514.0,35.0,97,11.9,5.7,265.9,,Yes,75.2,No,70.7,Good
101454,30.8,70,13,880.0,23.0,112,2.6,0.1,59.1,3.5,Yes,97.1,Yes,53.2,Fair
101455,24.7,58,52,1380.0,47.0,101,9.2,16.4,89.6,28.2,Yes,55.8,Yes,58.8,Fair
101456,17.7,32,102,1424.0,67.0,74,9.7,13.7,199.8,7.9,Yes,76.0,No,46.6,Poor
101457,25.3,30,51,730.0,63.0,1,9.2,1.9,118.6,15.7,Yes,55.7,No,74.2,Good
101458,24.1,48,12,1341.0,33.0,88,9.8,12.6,289.5,4.0,Yes,89.4,Yes,74.0,Good
101459,26.9,51,138,1354.0,31.0,24,9.6,0.4,329.3,17.7,Yes,72.2,Yes,83.9,Good
101460,25.0,43,24,1167.0,40.0,0,3.6,0.5,51.3,15.9,No,51.9,No,88.8,Excellent
101461,22.6,43,56,790.0,67.0,94,4.8,9.5,119.9,13.5,Yes,72.0,Yes,51.4,Fair
101462,19.3,45,94,1233.0,35.0,68,9.4,1.7,181.9,3.0,Yes,80.2,Yes,78.6,Good
101463,22.4,62,67,542.0,63.0,39,2.2,17.4,218.9,26.6,Yes,68.8,Yes,69.6,Fair
101464,20.4,42,48,727.0,21.0,67,9.6,16.1,324.8,24.5,Yes,64.4,Yes,85.7,Excellent
101465,21.3,67,140,1027.0,42.0,114,10.0,11.7,317.6,19.7,Yes,84.2,No,65.8,Fair
101466,24.8,41,44,776.0,48.0,68,4.9,1.1,241.2,18.0,No,45.2,Yes,69.0,Fair
101467,28.0,67,61,489.0,65.0,68,9.2,5.8,127.2,21.5,Yes,81.3,No,47.9,Poor
101468,24.2,68,127,1207.0,62.0,119,8.4,6.7,285.0,6.0,Yes,63.3,Yes,49.9,Poor
101469,19.4,62,23,1420.0,28.0,15,5.1,8.7,110.8,28.1,No,46.3,No,92.0,Excellent
101470,24.3,62,39,1465.0,26.0,53,7.6,3.0,339.6,10.0,Yes,76.5,Yes,85.8,Excellent
101471,26.6,58,99,1458.0,48.0,62,12.9,10.4,51.8,20.4,Yes,58.9,No,59.7,Fair
101472,21.2,34,144,,63.0,17,7.1,7.8,220.9,19.0,Yes,74.0,Yes,76.1,Good
101473,22.6,35,104,952.0,36.0,106,9.6,17.1,76.5,19.8,Yes,81.4,No,71.9,Good
101474,23.0,60,78,523.0,28.0,16,2.4,16.9,172.3,26.6,Yes,79.8,No,98.9,Excellent
101475,20.6,45,136,456.0,25.0,98,2.9,10.2,240.5,10.3,Yes,98.1,Yes,78.1,Good
101476,24.9,60,61,1205.0,63.0,81,3.0,11.6,256.9,23.0,No,72.9,No,57.9,Fair
101477,22.6,54,72,634.0,39.0,3,11.3,2.5,285.7,18.8,Yes,100.9,Yes,92.9,Excellent
101478,24.3,62,45,1007.0,29.0,114,6.2,4.0,228.0,4.1,No,69.7,No,66.5,Fair
101479,20.3,42,100,791.0,28.0,94,4.7,16.2,125.4,13.6,Yes,41.0,No,74.2,Good
101480,21.7,39,62,1369.0,31.0,94,11.0,12.6,316.8,25.5,Yes,82.5,No,77.6,Good
101481,25.2,53,118,451.0,52.0,8,4.0,3.4,293.3,10.8,No,76.7,Yes,79.1,Good
101482,21.9,39,81,888.0,51.0,30,5.0,10.3,98.0,15.5,No,47.4,Yes,79.3,Good
101483,28.2,70,24,404.0,53.0,4,7.2,16.8,298.0,15.7,Yes,88.2,Yes,72.1,Good
101484,21.8,60,122,1031.0,38.0,99,6.0,6.2,341.8,19.3,Yes,56.6,Yes,73.0,Good
101485,23.7,42,78,616.0,52.0,15,9.0,3.3,241.2,26.8,Yes,73.4,Yes,80.8,Good
101486,25.8,32,125,935.0,67.0,41,6.1,17.0,134.5,6.9,Yes,70.1,Yes,62.9,Fair
101487,18.7,63,13,1137.0,35.0,40,6.7,8.3,232.0,16.1,No,62.6,No,83.8,Good
101488,17.7,57,84,1129.0,69.0,79,12.4,7.5,152.8,,Yes,70.2,No,47.2,Poor
101489,18.4,48,51,1449.0,69.0,83,12.6,4.8,252.8,10.3,Yes,67.2,No,44.9,Poor
101490,26.8,52,39,402.0,42.0,117,11.9,16.0,213.4,27.7,Yes,54.7,No,56.4,Fair
101491,21.3,61,79,1425.0,45.0,29,12.4,15.2,328.8,2.2,Yes,76.3,Yes,87.3,Excellent
101492,30.7,42,25,1425.0,64.0,25,8.8,7.3,235.4,5.4,Yes,67.6,No,47.9,Poor
101493,21.3,62,120,549.0,63.0,48,9.8,0.6,114.2,22.5,Yes,56.8,No,64.1,Fair
101494,23.6,63,113,,60.0,30,8.7,8.0,267.5,9.4,No,82.6,Yes,74.6,Good
101495,27.6,62,116,867.0,56.0,49,11.4,3.3,140.3,22.2,Yes,80.4,No,57.3,Fair
101496,29.0,34,132,469.0,28.0,14,8.6,2.6,131.7,25.3,Yes,72.5,No,80.6,Good
101497,29.2,32,36,600.0,,51,3.3,7.1,167.5,9.1,Yes,66.3,No,60.2,Fair
101498,26.6,36,22,707.0,32.0,104,11.7,1.8,53.6,7.4,Yes,49.7,No,65.5,Fair
101499,26.1,53,82,1321.0,67.0,37,11.1,17.2,340.7,6.1,Yes,80.9,No,62.9,Fair
101500,24.8,51,95,691.0,61.0,37,11.8,0.9,209.7,7.6,Yes,76.8,No,65.2,Fair
101501,25.3,52,40,1323.0,35.0,106,4.3,7.2,282.0,9.5,No,61.9,Yes,66.0,Fair
101502,21.3,59,12,1282.0,65.0,59,5.3,2.9,127.4,26.3,Yes,93.4,No,65.9,Fair
101503,20.5,47,39,985.0,21.0,19,5.5,12.4,274.0,23.6,Yes,69.3,Yes,94.4,Excellent
101504,23.0,61,108,908.0,50.0,98,8.1,1.4,220.2,2.1,Yes,82.5,No,67.6,Fair
101505,22.5,36,143,404.0,,86,3.6,9.8,177.2,26.5,Yes,80.4,Yes,63.6,Fair
101506,21.6,62,108,692.0,38.0,43,6.6,13.9,341.2,4.2,Yes,81.5,No,84.0,Good
101507,25.1,34,95,759.0,30.0,110,4.2,17.1,198.2,20.3,Yes,75.3,No,65.8,Fair
101508,25.9,57,73,613.0,33.0,102,5.2,12.6,247.2,6.2,Yes,77.3,No,64.3,Fair
101509,23.3,37,127,1438.0,66.0,88,10.5,1.8,54.6,3.7,Yes,70.6,No,59.3,Fair
101510,27.4,44,123,962.0,44.0,62,12.3,1.6,140.4,23.3,Yes,65.7,Yes,65.1,Fair
101511,19.6,33,96,,26.0,117,2.3,13.2,316.6,15.1,Yes,47.5,Yes,67.1,Fair
101512,22.4,63,49,444.0,34.0,49,8.8,3.9,277.7,18.8,Yes,71.8,No,87.5,Excellent
101513,20.8,34,34,1102.0,49.0,21,2.4,8.1,211.0,,Yes,75.9,No,84.6,Good
101514,17.4,62,104,1033.0,,110,3.0,17.6,320.0,3.9,Yes,83.7,No,53.8,Fair
101515,22.8,34,55,,43.0,71,10.5,14.8,195.9,22.7,Yes,71.2,No,73.6,Good
101516,22.6,67,147,1120.0,44.0,53,10.8,15.2,220.0,25.0,Yes,93.3,No,82.7,Good
101517,27.5,63,41,993.0,27.0,8,11.8,15.5,164.6,3.2,Yes,82.3,No,87.1,Excellent
101518,24.9,55,106,645.0,49.0,14,7.7,11.2,236.0,12.5,Yes,84.7,No,80.9,Good
101519,19.9,30,25,1256.0,55.0,47,12.3,13.4,145.7,17.6,Yes,78.6,Yes,66.5,Fair
101520,28.6,33,27,951.0,69.0,19,4.0,6.5,165.6,18.9,Yes,87.0,No,53.6,Fair
101521,26.7,68,145,442.0,33.0,34,5.0,18.0,339.9,18.2,Yes,73.8,Yes,80.9,Good
101522,24.7,55,84,1240.0,48.0,100,3.6,5.0,83.4,21.4,Yes,58.7,Yes,60.8,Fair
101523,22.3,62,10,578.0,46.0,66,11.6,10.6,81.6,29.1,Yes,84.3,No,78.4,Good
101524,20.1,62,134,934.0,69.0,59,4.7,5.1,63.0,12.9,Yes,38.6,No,58.9,Fair
101525,21.9,37,47,1006.0,55.0,97,3.9,2.0,146.0,17.6,Yes,63.1,No,64.0,Fair
101526,26.3,49,54,1071.0,53.0,33,9.5,10.2,169.5,21.6,Yes,58.3,Yes,68.4,Fair
101527,28.7,45,90,1326.0,40.0,99,2.9,6.4,78.4,18.6,Yes,75.0,No,50.3,Fair
101528,27.6,50,138,416.0,57.0,98,2.5,10.5,214.7,12.8,Yes,69.0,No,44.4,Poor
101529,21.5,55,41,1225.0,30.0,72,3.3,10.1,225.0,19.5,Yes,83.1,No,81.7,Good
101530,19.6,52,145,946.0,52.0,93,2.0,9.8,275.3,20.2,Yes,48.5,Yes,58.0,Fair
101531,23.4,47,127,1453.0,34.0,118,10.4,2.2,342.8,18.4,Yes,53.9,No,73.7,Good
101532,17.7,60,49,836.0,31.0,53,8.7,7.9,235.8,7.7,Yes,72.4,No,76.6,Good
101533,24.0,41,83,,43.0,89,4.5,14.6,83.5,16.2,Yes,44.3,No,67.4,Fair
101534,22.6,30,120,1015.0,69.0,11,4.8,5.7,76.6,26.8,Yes,69.2,Yes,77.9,Good
101535,21.6,38,112,1076.0,56.0,87,11.7,8.0,283.3,26.3,Yes,68.9,Yes,60.7,Fair
101536,18.2,32,112,1033.0,30.0,104,8.0,8.9,245.1,23.0,Yes,71.6,Yes,69.0,Fair
101537,24.5,55,83,1201.0,38.0,18,10.4,15.5,98.6,21.5,Yes,70.6,No,92.6,Excellent
101538,21.4,38,123,711.0,20.0,107,7.4,11.8,126.0,6.3,Yes,58.1,Yes,78.8,Good
101539,19.5,45,132,424.0,36.0,79,4.9,1.8,275.1,14.9,Yes,72.0,No,71.8,Good
101540,16.0,53,66,770.0,59.0,25,13.6,15.6,219.8,5.1,Yes,53.9,No,58.7,Fair
101541,22.9,43,83,924.0,35.0,22,8.8,15.0,225.5,24.9,No,65.2,Yes,85.7,Excellent
101542,28.3,32,92,629.0,45.0,32,3.6,13.6,113.0,10.1,Yes,61.8,Yes,69.2,Fair
101543,28.0,63,88,777.0,62.0,105,6.9,8.4,238.7,23.5,Yes,72.9,Yes,45.5,Poor
101544,21.6,62,139,1287.0,62.0,56,6.0,13.6,281.2,24.8,No,65.8,Yes,68.9,Fair
101545,21.2,53,102,861.0,34.0,29,4.6,8.6,315.6,27.0,Yes,62.2,No,92.8,Excellent
101546,24.4,38,59,764.0,27.0,22,13.2,13.3,271.0,23.1,Yes,94.1,Yes,93.5,Excellent
101547,20.0,42,38,503.0,49.0,73,12.6,15.8,222.9,17.8,Yes,58.1,No,71.0,Good
101548,23.9,31,90,827.0,33.0,35,4.4,16.0,252.0,18.7,Yes,49.2,Yes,90.4,Excellent
101549,25.3,36,19,868.0,52.0,94,6.2,8.2,195.5,,Yes,73.4,No,52.5,Fair
101550,26.7,50,126,1414.0,61.0,106,11.1,15.5,118.1,7.0,Yes,73.1,No,46.6,Poor
101551,22.7,48,69,1269.0,26.0,85,4.5,1.8,314.7,5.7,Yes,66.8,Yes,83.2,Good
101552,22.4,54,69,1169.0,37.0,42,9.1,1.8,209.8,7.1,Yes,67.5,No,82.9,Good
101553,20.4,51,67,1079.0,31.0,106,10.4,9.9,228.3,28.2,Yes,76.3,Yes,69.3,Fair
101554,20.5,40,54,1204.0,21.0,117,9.8,11.7,347.0,6.6,Yes,69.9,No,79.6,Good
101555,22.3,62,133,1285.0,69.0,101,10.5,2.8,345.5,22.3,Yes,47.6,No,53.8,Fair
101556,24.1,61,35,960.0,48.0,110,10.5,8.5,225.9,7.2,Yes,87.6,No,60.4,Fair
101557,25.7,50,111,730.0,40.0,65,13.6,1.7,60.2,29.3,Yes,48.3,No,70.4,Good
101558,20.6,68,60,986.0,26.0,52,6.2,10.8,168.8,12.3,Yes,78.7,Yes,87.0,Excellent
101559,27.5,49,61,600.0,46.0,86,12.5,15.4,331.2,13.5,Yes,58.1,Yes,59.3,Fair
101560,22.2,37,60,853.0,31.0,117,2.3,13.3,136.5,13.3,No,50.9,Yes,78.3,Good
101561,22.9,66,140,1225.0,39.0,98,5.5,6.8,349.8,24.9,Yes,78.1,Yes,73.9,Good
101562,20.8,38,23,510.0,33.0,59,2.6,17.9,75.3,8.1,Yes,73.6,Yes,83.8,Good
101563,16.0,54,10,1263.0,29.0,36,9.8,11.9,220.4,25.3,No,71.3,No,79.1,Good
101564,25.7,54,23,1307.0,60.0,60,3.2,14.7,204.6,20.4,No,53.9,No,59.2,Fair
