DIGITAL_ID,WALKING_MINUTES,RUNNING_MINUTES,CYCLING_MINUTES,WORKOUT_MINUTES,EXERCISE_CALORIES,CODING_HOURS,AI_ASSISTANT_USAGE_HOURS,SOCIAL_MEDIA_HOURS,GAMING_HOURS,READING_HOURS,TV_STREAMING_HOURS,SMARTPHONE_UNLOCKS,NOTIFICATIONS,PRODUCTIVITY_SCORE
101637,157,47,107,102.4,1954,4.4,0.1,0.8,1.4,2.1,2.1,172,239,100.0
101638,38,4,73,39.2,776,7.1,0.1,2.1,4.8,1.1,4.9,104,135,85.1
101639,158,47,113,105.0,2006,5.9,1.3,7.7,4.6,2.7,1.0,47,202,66.1
101640,81,2,17,24.2,480,3.2,0.8,2.5,1.8,4.3,5.3,170,235,100.0
101641,99,46,67,74.2,1392,5.5,3.3,2.6,4.1,4.8,0.7,122,30,94.5
101642,1,61,72,65.6,1190,,3.4,1.5,4.2,3.7,1.0,119,241,98.7
101643,76,13,6,25.4,482,,1.0,6.5,3.4,0.0,2.9,22,54,57.8
101644,11,62,113,84.6,1568,0.1,1.3,2.2,3.6,0.7,5.7,52,233,75.5
101645,38,60,7,46.4,808,4.6,0.9,2.6,3.4,0.4,2.0,88,141,83.0
101646,12,30,63,45.6,852,1.3,3.6,3.3,0.5,0.5,3.9,109,132,88.4
101647,45,16,106,61.0,1188,6.6,2.0,3.5,4.0,1.9,3.5,36,230,84.9
101648,154,23,6,47.0,894,2.1,2.6,3.3,2.8,1.7,0.9,100,166,82.1
101649,112,22,40,51.6,988,4.3,1.7,4.0,2.6,0.6,1.5,130,199,81.4
101650,16,81,39,67.4,1186,2.0,2.5,6.5,5.2,4.4,5.6,86,220,65.2
101651,103,49,2,50.8,918,5.5,1.5,6.6,0.1,3.1,1.1,86,134,93.4
101652,97,77,16,72.0,1286,1.2,1.4,6.4,1.5,4.0,4.2,53,182,81.3
101653,87,78,65,90.2,1648,0.2,2.5,0.8,0.7,1.9,5.8,27,77,99.4
101654,108,78,78,99.6,1836,0.5,2.4,6.4,0.2,2.1,0.7,64,212,80.7
101655,162,69,109,117.4,2210,9.5,1.2,1.0,1.7,1.6,2.4,79,249,100.0
101656,69,26,92,66.2,1272,1.4,0.6,1.0,5.9,2.2,1.3,89,95,75.9
101657,157,14,113,85.0,1672,7.1,1.5,7.6,1.6,3.1,1.3,120,246,85.1
101658,73,49,111,88.4,1670,0.7,1.7,6.6,4.0,2.5,0.7,128,239,62.5
101659,62,35,51,53.8,1006,1.1,2.5,4.4,0.7,4.2,3.9,169,53,93.7
101660,155,7,21,43.6,858,5.1,3.7,7.0,3.6,4.5,4.5,131,111,77.7
101661,59,78,3,59.8,1040,4.6,0.1,7.9,5.9,2.3,4.1,71,120,55.0
101662,78,2,120,64.8,1292,9.5,1.0,4.9,1.8,1.2,5.5,138,201,94.0
101663,36,61,115,89.8,1674,9.4,0.8,4.9,5.1,4.7,0.9,93,213,87.8
101664,21,46,5,33.8,584,7.8,2.0,6.0,6.0,3.7,1.9,85,64,72.7
101665,147,76,37,89.8,1644,6.0,1.7,1.9,3.5,3.2,2.1,168,63,96.5
101666,95,87,25,81.2,1450,4.5,2.9,1.3,1.9,3.7,1.4,171,35,100.0
101667,67,60,10,53.4,948,3.6,1.0,6.1,4.0,0.4,0.9,140,206,64.0
101668,16,31,89,57.4,1086,9.5,2.4,2.8,5.1,0.3,2.9,32,173,83.2
101669,11,12,16,15.8,292,6.0,3.5,1.1,1.0,0.8,5.0,83,244,100.0
101670,149,0,87,64.6,1292,5.8,3.6,2.5,2.7,,5.7,24,249,90.2
101671,144,33,91,85.0,1634,2.3,3.8,2.9,1.9,2.1,0.8,165,170,89.8
101672,137,61,98,103.2,1942,0.5,3.1,7.7,1.7,0.8,4.9,135,41,64.1
101673,117,78,30,82.2,1488,9.5,3.6,5.6,5.2,4.3,4.9,56,168,83.5
101674,21,77,76,80.8,1462,3.1,0.9,4.2,2.5,2.9,2.3,73,76,85.6
101675,119,81,117,119.2,2222,4.4,0.8,7.8,2.0,,0.7,51,89,73.0
101676,49,70,34,65.4,1168,1.1,0.0,7.2,3.6,0.3,5.9,47,78,56.3
101677,13,30,15,26.6,472,8.4,2.8,4.1,1.3,3.0,3.9,105,81,100.0
101678,174,63,78,103.8,1950,,3.7,7.2,1.4,0.6,5.9,64,90,66.6
101679,28,24,106,62.4,1200,8.3,0.7,3.2,3.1,3.7,2.9,47,243,99.4
101680,163,37,17,61.6,1158,1.4,2.5,1.8,2.5,4.0,2.4,84,124,95.1
101681,179,13,110,87.6,1726,8.9,3.0,1.9,1.8,2.7,1.5,89,149,100.0
101682,124,7,100,69.0,1366,7.3,3.7,5.3,0.3,0.7,5.9,61,248,94.0
101683,6,90,111,99.6,1812,1.6,2.6,4.0,3.1,3.9,1.5,35,248,83.4
101684,28,53,61,61.8,1130,5.7,3.9,5.3,4.9,1.5,0.1,160,69,70.2
101685,138,1,111,72.6,1450,3.1,1.4,5.5,5.1,1.1,3.1,168,119,62.0
101686,32,80,112,99.2,1824,1.8,1.4,0.2,1.4,2.4,2.3,78,100,100.0
101687,133,77,104,114.4,2134,8.6,2.2,0.4,3.6,4.6,1.6,66,232,100.0
101688,110,88,26,85.2,1528,4.0,1.5,4.3,5.1,1.5,3.8,129,210,69.8
101689,78,55,118,95.8,1806,4.0,0.0,1.5,2.5,4.5,2.2,145,90,100.0
101690,159,83,34,95.2,1738,1.7,2.9,5.1,5.6,0.3,2.4,62,179,55.9
101691,178,84,115,132.0,2472,3.8,,4.4,5.4,0.4,0.1,174,240,64.2
101692,57,60,44,65.0,1180,8.7,3.0,4.7,1.2,3.5,3.5,128,67,100.0
101693,25,21,117,64.4,1246,3.6,1.4,2.4,1.6,1.0,0.7,133,241,92.6
101694,173,34,34,68.6,1304,9.5,2.1,5.1,1.1,1.6,1.3,22,90,97.9
101695,28,15,27,25.4,478,,1.4,6.6,1.2,0.7,4.3,95,240,88.7
101696,3,49,102,70.8,1318,1.4,0.1,8.0,5.4,1.7,1.9,26,112,48.9
101697,98,42,101,85.2,1620,1.8,,6.7,5.6,1.4,1.0,39,129,53.0
101698,140,16,8,40.8,784,8.6,0.5,4.5,0.3,3.7,3.5,98,147,100.0
101699,38,79,75,85.0,1542,3.9,0.3,1.5,3.6,3.5,1.3,84,76,94.3
101700,14,57,14,42.6,738,0.0,3.0,5.5,3.4,4.8,1.6,134,56,75.4
101701,118,1,20,32.2,642,2.7,0.0,7.5,2.3,3.6,3.7,161,238,74.7
101702,28,3,51,27.8,550,6.0,3.8,1.7,3.8,3.5,4.4,117,175,96.7
101703,156,84,34,95.2,1736,8.0,2.1,2.0,5.7,3.5,4.4,68,154,90.0
101704,74,38,105,79.6,1516,1.3,3.9,1.2,1.0,4.4,2.9,93,49,100.0
101705,115,5,96,64.4,1278,1.1,0.2,5.9,0.7,1.5,2.7,56,71,79.6
101706,31,80,50,74.2,1324,9.2,2.3,3.3,0.2,1.5,4.7,153,70,100.0
101707,129,88,82,111.4,2052,7.5,1.4,0.5,2.2,3.7,1.2,25,101,100.0
101708,174,68,54,97.2,1808,5.9,3.4,7.0,2.0,1.1,0.9,47,87,77.1
101709,83,68,86,91.8,1700,7.7,1.4,4.5,2.6,4.6,4.0,121,69,98.2
101710,21,19,76,46.0,882,4.3,1.0,2.6,3.0,2.7,2.5,140,232,91.3
101711,26,63,43,60.2,1078,7.6,3.4,2.8,4.5,1.5,4.3,160,148,86.0
101712,80,15,64,50.6,982,3.7,1.5,2.3,2.4,3.9,1.5,32,187,97.9
101713,125,50,114,100.6,1912,2.4,0.1,3.6,2.0,1.6,1.9,142,169,85.2
101714,91,36,92,76.6,1460,7.3,1.6,2.7,5.0,4.8,5.4,29,147,93.2
101715,20,72,87,82.0,1496,4.2,2.6,4.4,5.1,,2.5,99,91,80.0
101716,46,68,79,81.6,1496,9.8,1.0,6.2,1.4,3.3,3.5,118,219,97.7
101717,100,41,24,54.2,1002,3.5,1.7,5.4,1.9,0.6,0.6,170,116,77.7
101718,83,56,118,97.4,1836,9.2,0.2,2.4,5.0,1.3,1.1,56,99,87.7
101719,5,65,86,74.4,1358,9.3,2.4,4.2,0.5,2.6,0.2,140,128,100.0
101720,146,8,91,70.4,1392,2.4,3.0,6.7,2.0,4.3,2.5,27,172,80.9
101721,130,85,46,95.4,1738,8.0,1.7,0.5,2.7,0.9,5.9,105,153,100.0
101722,0,63,79,69.4,1262,4.3,1.7,0.6,1.1,0.5,5.2,24,249,100.0
101723,57,85,106,104.8,1926,9.2,0.4,4.4,1.1,0.4,3.8,141,36,96.5
101724,123,21,55,59.2,1142,4.5,0.8,5.1,2.5,2.5,5.2,46,163,83.6
101725,165,33,37,67.6,1286,7.4,0.6,1.7,4.5,4.4,3.6,143,56,98.7
101726,14,54,10,39.2,676,4.7,1.9,6.0,5.0,0.2,2.2,166,31,61.0
101727,161,28,66,75.4,1452,2.3,2.1,5.2,5.9,1.1,1.0,62,163,57.6
101728,162,37,14,60.2,1130,2.0,3.8,7.4,0.4,3.5,3.9,54,90,82.9
101729,63,17,0,22.8,422,4.3,0.3,1.4,1.3,4.1,1.2,74,189,100.0
101730,24,70,6,49.2,844,7.6,2.4,6.0,4.5,4.0,2.5,80,186,80.7
101731,23,64,0,43.0,732,6.1,2.1,0.7,3.2,3.9,5.0,66,94,100.0
101732,11,0,48,21.4,428,6.9,2.1,4.5,2.0,0.6,0.8,121,172,87.6
101733,17,87,95,93.6,1698,2.8,3.5,4.4,1.2,2.0,0.8,96,167,88.0
101734,14,3,72,33.4,662,4.8,0.8,3.1,1.7,4.9,1.3,75,39,100.0
101735,26,3,28,18.2,358,0.4,0.2,6.8,2.6,4.9,3.3,101,39,75.3
101736,71,81,25,72.8,1294,8.2,2.7,0.0,1.1,3.0,1.5,165,66,100.0
101737,59,26,86,61.8,1184,9.9,1.4,4.2,5.8,3.5,3.0,72,61,84.5
101738,173,42,44,77.4,1464,4.1,0.1,1.7,0.6,4.8,1.8,108,65,100.0
101739,144,58,106,106.0,2004,0.1,1.0,5.9,5.9,2.2,3.0,104,93,53.7
101740,92,31,92,73.8,1414,1.7,1.2,0.3,5.1,0.7,1.7,158,246,78.8
101741,52,32,115,75.6,1448,6.5,2.5,6.7,2.5,3.3,5.9,131,172,83.6
101742,7,27,101,58.0,1106,6.1,0.7,6.7,4.4,4.8,3.0,148,102,77.8
101743,78,54,96,86.4,1620,7.9,1.7,6.7,4.0,3.5,4.5,115,45,79.5
101744,26,59,70,68.6,1254,2.5,1.9,1.2,1.3,4.0,4.2,27,134,100.0
101745,173,69,11,80.4,1470,7.6,1.8,5.0,2.0,2.1,2.9,166,112,91.5
101746,49,61,94,84.0,1558,6.9,3.9,0.1,3.1,0.5,1.4,35,203,99.4
101747,130,79,31,85.8,1558,3.2,0.2,6.8,3.8,0.8,3.1,85,151,62.6
101748,92,33,117,85.0,1634,5.5,3.8,5.8,3.3,4.9,4.1,31,201,86.0
101749,171,86,19,93.4,1696,1.5,2.3,4.2,2.8,2.5,2.8,112,105,79.7
101750,180,87,118,135.4,2534,4.5,3.2,5.8,2.7,0.1,0.5,93,64,72.6
101751,23,55,50,57.6,1042,8.8,1.7,0.8,3.0,4.8,0.1,105,154,100.0
101752,59,12,80,51.0,996,4.2,1.8,4.2,2.6,2.5,2.0,117,80,86.1
101753,121,55,35,71.2,1314,8.4,3.5,2.3,3.2,4.2,0.9,40,136,100.0
101754,130,17,66,62.6,1218,5.9,3.6,7.8,5.3,2.7,5.4,56,215,62.2
101755,147,53,0,61.2,1118,1.9,1.0,6.9,3.8,0.5,1.1,24,34,58.7
101756,45,76,113,99.8,1844,5.8,0.8,5.9,4.3,3.1,2.4,179,195,75.8
101757,14,42,26,38.4,684,,2.0,7.5,3.6,5.0,4.3,86,35,77.2
101758,152,38,116,99.6,1916,4.0,3.6,2.8,3.9,0.2,4.9,29,208,77.9
101759,16,60,110,83.2,1544,1.2,1.3,7.2,3.5,4.2,2.9,107,171,68.7
101760,125,41,39,65.2,1222,4.2,2.6,2.6,0.2,1.2,1.1,103,205,100.0
101761,83,80,96,103.0,1900,0.7,2.8,5.9,6.0,2.0,1.6,81,41,53.8
101762,8,78,83,81.6,1476,1.0,3.1,5.9,0.2,1.9,2.5,56,143,83.1
101763,165,17,13,48.4,934,4.2,2.3,0.1,2.4,4.5,2.2,68,243,100.0
101764,175,22,99,87.8,1712,3.1,1.6,2.9,0.6,2.5,2.1,43,209,99.1
101765,62,53,68,71.4,1322,9.3,3.9,0.2,0.6,2.2,0.8,101,143,100.0
101766,116,29,86,75.0,1442,3.8,2.4,8.0,4.8,4.1,5.5,173,97,63.9
101767,129,57,108,103.2,1950,7.6,2.9,1.0,2.6,,0.2,125,136,98.8
101768,87,67,119,105.2,1970,5.3,1.4,4.3,4.8,0.4,2.6,74,88,70.6
101769,71,66,78,85.0,1568,7.0,2.7,6.3,1.6,0.1,5.9,26,47,81.1
101770,138,70,5,71.6,1292,2.6,1.0,1.6,1.5,3.4,4.0,149,210,100.0
101771,63,17,32,35.6,678,9.4,1.0,3.9,1.5,,2.1,177,60,100.0
101772,71,6,54,39.4,776,5.3,2.9,4.9,3.7,4.4,0.9,142,64,85.7
101773,20,39,18,34.6,614,8.3,2.1,1.3,4.9,2.5,5.8,39,33,94.4
101774,17,69,76,75.2,1366,3.7,2.7,6.2,2.7,1.1,0.1,75,38,72.4
101775,63,85,28,74.8,1326,1.0,1.1,2.4,2.3,4.0,4.1,43,138,92.9
101776,81,64,60,78.6,1444,6.7,2.4,1.7,5.8,1.5,5.3,127,172,82.1
101777,109,67,69,89.6,1658,0.1,1.8,4.5,0.7,4.7,0.2,159,71,92.8
101778,94,48,78,78.8,1480,4.8,2.4,3.3,2.9,1.3,4.4,110,216,85.8
101779,165,51,79,95.2,1802,1.9,1.2,7.4,2.5,0.8,6.0,34,114,64.1
101780,31,28,23,32.2,588,6.3,2.9,7.0,0.6,2.5,3.8,92,125,89.1
101781,10,20,22,22.8,416,9.8,3.2,3.9,1.6,0.3,2.5,80,230,96.9
101782,44,89,111,106.6,1954,4.6,1.0,2.9,0.2,,5.2,47,141,97.2
101783,32,77,9,56.2,970,8.2,1.2,2.6,5.3,2.5,3.3,129,61,87.0
101784,101,8,53,46.2,908,5.1,2.6,2.1,3.6,1.1,4.5,22,109,87.1
101785,168,46,104,102.8,1964,5.0,2.8,4.4,4.9,0.0,3.5,35,74,67.9
101786,135,75,40,88.0,1610,9.3,2.8,6.4,3.1,1.5,0.2,151,34,82.0
101787,10,41,48,45.8,834,8.9,2.7,2.5,3.6,2.4,1.3,28,188,97.0
101788,178,50,16,72.0,1340,7.9,1.6,1.5,4.2,2.0,0.5,129,182,94.8
101789,87,55,112,95.2,1794,3.0,1.6,3.8,5.4,0.7,0.6,31,213,65.9
101790,40,50,55,60.0,1100,5.5,1.0,0.6,0.6,2.9,0.1,93,30,100.0
101791,144,69,107,113.0,2122,2.2,,5.6,2.0,3.6,2.5,63,90,82.8
101792,75,19,44,44.0,842,4.4,2.8,4.1,4.3,3.4,1.1,127,96,81.1
101793,120,87,29,87.8,1582,4.8,0.4,4.0,5.8,2.0,5.1,166,242,70.6
101794,45,26,43,41.8,784,8.3,,2.4,5.9,0.7,4.5,32,249,79.6
101795,159,37,109,97.6,1878,9.0,3.3,7.2,3.8,2.5,3.4,84,96,77.7
101796,79,71,73,87.6,1610,4.1,3.4,0.7,1.2,4.5,2.9,111,199,100.0
101797,53,64,54,70.6,1284,0.2,3.6,7.0,0.7,2.3,1.5,123,125,75.8
101798,85,53,18,56.0,1014,8.6,1.6,3.0,5.7,1.0,2.8,135,123,79.7
101799,91,23,28,43.2,818,1.7,3.4,7.0,2.6,0.5,3.8,150,88,63.9
101800,147,46,1,57.4,1056,6.2,0.6,5.8,1.2,4.7,4.7,128,207,97.3
101801,160,70,35,88.0,1620,0.2,0.1,0.8,5.6,3.7,0.5,172,234,80.3
101802,167,82,18,89.8,1632,4.0,3.1,6.7,0.6,1.6,4.3,140,63,83.0
101803,159,85,6,85.2,1534,9.9,0.3,5.5,4.4,1.5,4.5,127,141,80.3
101804,96,62,25,66.4,1204,1.0,4.0,0.3,3.8,4.5,3.4,35,97,95.3
101805,1,56,78,65.0,1188,4.2,2.7,1.1,0.5,0.9,1.3,62,211,100.0
101806,32,54,110,82.8,1548,3.1,3.0,5.1,2.0,2.7,3.2,75,239,83.9
101807,157,59,119,114.4,2170,9.1,1.0,5.3,0.9,3.6,3.0,155,171,100.0
101808,160,61,37,83.4,1546,8.7,2.7,6.0,3.6,2.0,2.9,122,189,81.4
101809,76,29,2,33.4,610,2.4,0.2,5.8,2.9,0.2,2.8,170,227,67.7
101810,115,21,101,76.0,1478,0.8,3.4,5.3,0.0,1.1,0.7,25,136,83.7
101811,153,74,79,106.6,1984,6.3,0.7,6.1,5.9,4.5,1.1,62,110,72.2
101812,149,83,65,105.6,1946,3.4,2.8,4.6,2.1,2.6,0.6,63,37,85.7
101813,102,28,94,74.8,1440,6.7,0.9,2.1,1.5,4.1,1.5,137,192,100.0
101814,165,40,91,93.4,1788,0.3,0.3,7.3,1.3,2.8,1.6,99,53,73.3
101815,102,41,70,73.0,1378,1.3,1.9,0.1,1.0,4.7,1.5,42,32,100.0
101816,89,64,93,93.4,1740,6.9,0.7,2.9,6.0,4.5,1.3,163,110,85.7
101817,173,30,42,69.4,1328,2.1,2.9,5.8,1.8,,4.4,28,65,79.2
101818,121,29,61,66.0,1262,8.6,1.0,3.4,2.4,1.6,4.9,156,208,96.4
101819,142,17,70,66.6,1298,0.6,1.4,0.2,5.2,3.0,2.0,78,133,83.4
101820,105,16,99,70.2,1372,2.2,2.3,0.5,3.9,3.4,1.8,170,110,93.1
101821,118,37,92,82.6,1578,10.0,1.1,5.2,2.2,2.5,5.1,88,214,95.7
101822,171,13,23,51.2,998,4.3,1.5,7.7,5.4,4.1,3.7,166,88,63.1
101823,48,86,115,107.2,1972,7.0,3.3,4.4,4.5,0.9,1.8,54,123,76.6
101824,103,88,38,88.6,1596,1.8,0.7,4.1,1.4,1.7,4.3,116,246,85.3
101825,60,78,67,85.6,1556,6.1,0.3,2.5,3.9,3.4,2.1,129,51,92.9
101826,122,55,92,94.2,1774,7.3,1.3,2.1,5.5,1.2,3.5,59,194,82.3
101827,133,21,43,56.4,1086,3.1,1.7,0.2,3.0,2.2,6.0,161,232,97.0
101828,8,66,4,42.8,724,8.3,2.2,2.2,4.4,4.8,1.8,103,155,100.0
101829,5,55,54,55.6,1002,6.0,1.5,3.6,5.8,3.1,5.6,135,41,77.9
101830,72,18,92,62.0,1204,3.9,3.2,1.6,4.1,4.7,1.9,32,178,95.0
101831,102,56,29,65.6,1200,5.6,0.2,0.7,0.6,3.6,3.2,72,172,100.0
101832,159,43,28,68.8,1290,5.8,1.7,5.7,1.5,3.6,2.8,99,41,92.1
101833,40,34,25,38.4,700,1.7,1.5,7.2,3.6,3.0,4.7,114,115,65.6
101834,113,0,82,55.4,1108,4.0,2.6,7.5,1.7,0.7,0.4,58,132,71.6
101835,7,51,25,42.0,738,3.4,3.9,4.9,5.7,2.6,3.8,103,85,66.5
101836,71,84,36,79.0,1412,4.0,2.0,0.4,2.4,1.3,4.6,140,135,98.3
101837,177,69,90,112.8,2118,7.6,3.9,5.9,2.7,5.0,2.8,84,173,93.1
101838,91,36,93,77.0,1468,4.8,1.2,0.9,4.2,1.3,0.6,59,62,88.9
101839,61,64,114,96.2,1796,9.4,0.1,5.4,3.1,1.2,1.5,154,146,85.3
101840,83,50,52,67.4,1248,2.9,0.7,6.2,2.3,3.1,4.1,64,200,78.8
101841,61,0,29,23.8,476,4.2,1.6,5.8,0.5,2.6,5.4,41,78,90.5
101842,110,90,2,76.8,1356,7.9,1.3,7.6,3.6,0.1,2.5,154,107,67.7
101843,126,20,42,54.0,1040,5.5,0.4,5.9,5.2,0.6,3.4,141,47,63.2
101844,6,52,6,34.8,592,5.5,1.7,5.5,4.1,,1.4,71,173,80.8
101845,83,15,48,44.8,866,0.5,1.4,2.1,2.3,2.4,2.5,119,197,88.3
101846,131,60,120,110.2,2084,4.0,0.5,7.4,0.8,0.7,2.0,87,224,76.5
101847,133,53,72,87.2,1638,2.7,1.2,1.4,4.9,2.3,3.9,86,136,82.2
101848,57,39,116,81.2,1546,10.0,,7.2,5.7,1.3,5.9,22,219,66.6
101849,21,25,40,35.2,654,3.1,1.2,2.5,2.3,1.1,4.9,77,119,88.0
101850,153,79,105,120.0,2242,8.8,2.9,1.0,4.4,,1.2,139,108,100.0
101851,126,64,76,94.0,1752,6.8,,6.6,2.5,1.8,3.5,119,129,80.1
101852,2,73,78,75.4,1362,3.4,1.7,0.0,3.0,0.2,0.4,28,184,92.4
101853,126,63,53,84.2,1558,5.4,1.0,6.7,5.0,4.9,1.5,35,147,73.7
101854,40,42,68,60.4,1124,8.4,1.5,2.1,0.5,4.0,1.0,31,149,100.0
101855,105,16,92,67.4,1316,8.8,2.4,7.1,3.2,1.3,2.0,121,156,77.1
101856,13,58,98,76.6,1416,1.6,1.4,5.5,1.3,2.0,4.1,167,110,80.7
101857,11,22,90,51.4,984,3.4,0.9,5.3,2.0,4.3,3.0,50,171,88.5
101858,86,6,26,31.2,612,3.4,,2.9,3.9,1.8,5.6,40,223,81.1
101859,11,43,7,30.8,530,0.4,3.5,0.5,0.2,2.8,1.3,150,184,100.0
101860,140,52,31,71.6,1328,6.0,1.8,6.6,3.6,2.7,2.2,40,83,75.7
101861,24,70,83,80.0,1460,8.5,2.5,1.4,1.7,,2.0,111,117,100.0
101862,44,78,63,80.8,1460,3.8,2.0,3.0,4.0,3.2,1.4,47,217,85.2
101863,121,33,9,47.6,886,7.4,3.5,4.8,0.8,2.4,6.0,152,197,98.8
101864,146,45,12,61.0,1130,6.3,,3.9,4.4,0.1,2.3,90,202,75.3
101865,54,67,62,75.8,1382,3.8,1.9,1.6,3.9,4.1,5.6,92,128,94.0
101866,99,77,92,102.8,1902,1.4,3.7,1.1,5.8,0.6,2.3,167,97,71.2
101867,172,77,34,94.2,1730,,2.9,1.0,5.5,2.3,1.2,135,247,89.6
101868,135,15,60,60.0,1170,8.5,0.4,6.9,1.7,2.9,0.7,77,225,89.6
101869,118,70,53,86.8,1596,6.9,0.7,0.3,0.2,3.5,5.1,164,220,100.0
101870,52,18,7,24.0,444,0.2,3.1,7.8,3.9,2.1,0.2,61,234,56.0
101871,31,1,28,18.0,358,2.2,3.3,1.6,3.6,3.7,5.8,116,197,91.1
101872,50,9,94,53.0,1042,0.7,2.2,0.9,0.2,0.7,2.5,179,70,98.9
101873,43,49,40,54.0,982,5.7,2.2,4.6,0.7,3.3,1.5,81,218,99.4
101874,81,80,29,75.8,1356,7.6,,0.6,3.5,4.1,3.7,115,222,100.0
101875,145,11,85,69.6,1370,1.1,1.8,4.8,5.5,4.4,0.8,131,30,68.7
101876,149,69,20,79.2,1446,8.4,2.7,6.8,5.4,2.9,0.4,139,38,71.3
101877,36,21,75,49.8,954,5.6,0.4,0.4,0.9,1.6,5.0,106,104,100.0
101878,95,31,10,41.6,770,6.9,3.8,6.4,2.3,0.8,2.5,168,109,79.1
101879,55,83,1,61.2,1058,9.7,3.0,3.2,0.3,1.7,3.1,153,122,100.0
101880,104,0,49,40.4,808,0.8,2.5,1.3,2.8,2.7,1.1,132,172,90.5
101881,58,53,40,59.4,1082,9.0,1.3,1.4,4.5,1.0,0.4,111,88,92.9
101882,130,57,65,86.2,1610,1.3,0.6,7.4,4.7,4.8,2.2,85,223,63.9
101883,155,69,97,111.2,2086,3.9,1.6,0.9,3.0,4.5,3.0,51,39,100.0
101884,34,82,2,56.8,972,8.5,2.6,6.9,0.6,0.2,4.6,83,206,87.0
101885,92,17,79,60.2,1170,9.1,2.5,4.4,2.3,2.8,3.0,173,168,97.5
101886,96,5,50,42.2,834,5.1,1.5,0.3,5.6,3.9,4.7,24,59,92.7
101887,134,44,67,80.0,1512,5.9,2.5,3.7,1.4,1.2,0.7,158,52,93.6
101888,75,22,86,62.6,1208,7.1,3.3,6.5,1.9,2.6,0.4,147,51,86.5
101889,48,22,120,70.8,1372,8.3,0.1,5.8,4.5,2.0,1.0,93,208,76.9
101890,93,25,113,78.8,1526,1.2,1.8,3.9,4.4,1.0,4.6,111,71,67.8
101891,158,76,83,110.4,2056,8.1,3.0,6.9,5.5,3.1,4.6,79,58,70.4
101892,23,6,24,17.8,344,4.8,2.2,1.0,2.3,5.0,0.8,21,202,100.0
101893,147,78,29,87.8,1600,4.5,2.6,7.3,3.1,1.8,0.2,108,190,69.7
101894,36,43,81,65.4,1222,4.2,2.1,6.8,2.8,2.8,4.1,126,196,75.6
101895,3,26,105,58.2,1112,5.1,4.0,5.7,5.6,1.6,5.1,134,230,64.2
101896,107,25,10,40.4,758,9.5,0.2,6.5,4.6,,4.5,95,94,83.2
101897,125,78,92,108.6,2016,5.5,2.0,4.4,5.0,4.3,1.2,172,239,81.3
101898,19,35,16,31.2,554,9.5,0.4,5.4,0.8,0.9,3.5,95,207,96.1
101899,151,54,25,72.6,1344,1.8,0.6,4.5,4.8,4.5,4.5,147,141,75.1
101900,49,63,119,95.2,1778,,1.5,2.8,2.6,0.8,1.5,40,115,92.6
101901,176,90,120,137.2,2564,8.1,0.6,4.6,0.1,0.5,3.2,167,77,98.8
101902,178,56,22,78.0,1448,6.8,3.9,2.1,0.4,3.3,1.9,38,66,100.0
101903,95,68,55,81.8,1500,6.1,3.8,3.5,4.1,1.9,1.4,82,235,83.4
101904,104,60,51,77.2,1424,5.6,1.3,2.2,2.2,2.7,5.8,38,115,99.5
101905,163,1,47,52.0,1038,8.6,2.6,1.0,5.2,3.3,5.5,132,190,97.1
101906,116,54,19,63.2,1156,8.2,2.1,2.6,4.4,0.3,2.7,175,163,84.9
101907,97,79,108,110.0,2042,1.2,3.3,6.8,0.1,1.5,0.8,41,120,79.2
101908,65,86,1,65.0,1128,8.5,2.5,3.0,4.1,2.3,4.4,70,99,91.4
101909,78,37,87,72.6,1378,4.1,0.0,6.0,1.2,1.3,1.5,107,84,82.1
101910,161,79,30,91.6,1674,2.5,3.1,1.4,2.5,0.2,1.0,142,201,87.5
101911,163,77,26,89.2,1630,8.7,3.0,3.4,3.7,0.4,2.3,82,79,86.5
101912,5,28,1,18.2,308,4.3,2.0,0.9,5.2,4.0,3.2,81,83,91.0
101913,38,25,120,70.6,1362,8.1,3.6,1.1,2.7,4.6,0.6,176,220,100.0
101914,169,34,77,85.0,1632,2.6,3.6,4.9,4.9,0.8,3.4,93,134,63.5
101915,114,78,3,70.8,1260,0.0,2.1,4.9,4.7,1.2,0.1,51,45,60.5
101916,124,66,112,109.2,2052,5.0,2.4,1.7,2.5,3.3,5.4,172,157,100.0
101917,11,86,12,58.6,1000,1.0,4.0,3.8,3.0,4.8,5.5,163,76,86.2
101918,130,28,99,82.4,1592,7.5,1.2,6.9,4.2,1.5,4.4,34,214,70.9
101919,17,33,34,36.8,670,2.8,1.3,1.4,0.2,4.3,2.8,67,159,100.0
101920,39,40,107,74.6,1412,4.4,0.7,0.2,5.3,2.5,1.5,37,194,89.0
101921,20,40,117,74.8,1416,0.9,3.6,5.2,4.6,4.8,4.5,42,122,72.4
101922,142,22,118,88.8,1732,2.9,3.0,0.4,1.5,0.7,5.6,74,52,98.8
101923,98,70,71,90.0,1660,7.8,0.4,7.8,5.9,4.9,1.0,61,242,69.6
101924,25,2,65,32.2,640,1.5,3.9,4.9,1.1,2.2,2.8,150,170,84.5
101925,7,57,5,37.6,638,6.5,2.9,3.8,5.5,4.8,1.9,122,144,84.7
101926,99,31,30,50.4,946,9.2,3.4,3.4,1.9,2.3,2.1,71,94,100.0
